category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
6920,48.163,14.519,ZUBIZARRETA CONSULTING SL,grande,https://ranking-empresas.eleconomista.es/ZUBIZARRETA-CONSULTING.html,Zubizarreta Consulting Sl,Consultoría de servicios financieros y contables.,"CALLE SAN ANTONIO , 2 - BJ",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,www.grupozubizarreta.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,89.117,(ND),"ASEVI ASESORES VITORIA, S.L.",mediana,https://ranking-empresas.eleconomista.es/ASEVI-ASESORES-VITORIA.html,"Asevi Asesores Vitoria, S.l.","La promoción de empresas y negocios. Estudios económicos y financieros de empresas y mercados. Servicios de información, representación y asesoramiento en materia laboral, contable, mercantil y fiscal. Tramitación y defensa de asuntos sociales. La compraventa, administración y construcción de terren","CALLE MADRE VEDRUNA , 6 - BJ",VITORIA-GASTEIZ,94513...,,,Sociedad limitada,www.asevi.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,121.298,(ND),"ISFA GESTION, S.L.",mediana,https://ranking-empresas.eleconomista.es/ISFA-GESTION.html,"Isfa Gestion, S.l.","1. Desarrollo de explotaciones agricolas.-2. La adquisición por cualquier título y la comercialización en general, de toda clase de terrenos, solares, edificios, fincas rústicas y urbanas, la edificaciñon, urbanización, bien por cuenta propia o la de un tercero , la enajenación, venta, arriendo o","CALLE ARANZABAL , 9 - OFICINA 7",VITORIA-GASTEIZ,663.....,,,Sociedad limitada unipersonal,www.isfagestion.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,123.627,7.271,REGNELLIDUM SL,mediana,https://ranking-empresas.eleconomista.es/REGNELLIDUM.html,Regnellidum Sl,"LA PRESTACION DE LOS SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE ORGANIZACION A EMPRESAS, ASI COMO LOS DE APOYO A LA GESTION TANTO COMERCIAL COMO DE FABRICACION.","CALLE SAN ANTONIO , 15 - PLT 2",VITORIA-GASTEIZ,94523...,,,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,135.828,25.961,CONSULTORES SAYMA ALAVA SA,mediana,https://ranking-empresas.eleconomista.es/CONSULTORES-SAYMA-ALAVA.html,Consultores Sayma Alava Sa,Asesoría laboral y fiscal,"CALLE GENERAL ALAVA , 11 - PISO 1",VITORIA-GASTEIZ,94514...,,,Sociedad anónima,www.sayma.es,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,155.239,22.463,"BNFIX KLZ AUDITORES, SOCIEDAD LIMITADA PROFESIONAL.",mediana,https://ranking-empresas.eleconomista.es/BNFIX-KLZ-AUDITORES-PROFESIONAL.html,"Bnfix Klz Auditores, Sociedad Limitada Profesional.",Servicios de auditoria.,"CALLE ARCA , 2 - 4",VITORIA-GASTEIZ,94515...,,,Sociedad limitada,www.bnfix.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,162.143,28.108,GESTORIA ANITUA SL,mediana,https://ranking-empresas.eleconomista.es/GESTORIA-ANITUA.html,Gestoria Anitua Sl,"El asesoramiento fiscal, laboral contable, admistrativo, inmobiliario y urbanístico y la gestión de toda clase de asuntos, documentos y procedimientos en dichos ámbitos. La promoción mediación y asesoramiento en el mer-cado inmobiliario,","CALLE JOSE MARDONES , 16 - BJ",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,www.gestoriaanitua.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,172.473,(ND),"GESTALDE ASESORIA Y GESTORIA, S.L.",mediana,https://ranking-empresas.eleconomista.es/GESTALDE-ASESORIA-GESTORIA.html,"Gestalde Asesoria Y Gestoria, S.l.","La realización de estudios económicos, contables y financieros de todo tipo de sectores y empresas. La adquisición, transmisión y enajenación de toda clase de acciones, bienes, obligaciones, participaciones y derechos con exclusión de las actividades reguladas en la Ley de Mercado de Valores. El ase.","AVENIDA 8 DE MARZO , 22",VITORIA-GASTEIZ,623.....,,,Sociedad limitada,www.gestalde.com,,GESDRIVE,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,204.167,34.605,GESTORIA BENGOA S.L.,mediana,https://ranking-empresas.eleconomista.es/GESTORIA-BENGOA.html,Gestoria Bengoa S.l.,"La prestación de servicios relacionados con la actividad propia del Gestor Administrativo o de cualquier otra relacionada con la anterior que las facilite o complemente, dirigidos tanto a personas físicas como jurídicas","CALLE VICENTE GOICOECHEA , 4 - BJ",VITORIA-GASTEIZ,94525...,,,Sociedad limitada,www.gestoriabengoa.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,205.7,36.39,DELABOR ASESORIA SL,mediana,https://ranking-empresas.eleconomista.es/DELABOR-ASESORIA.html,Delabor Asesoria Sl,"IMPARTIR ASESORAMIENTO LABORAL-JURIDICO, FISCAL-MERCANTIL, CONTABLE, ADMINISTRATIVO, SOBRE RECURSOS HUMANOS, ASEGURADOR Y DE PREVISION Y DE ESTRATEGIA EMPRESARIAL A TODA CLASE DE PERSONAS FISICAS O JURIDICAS.","CALLE EDUARDO DATO , 41 - 1",VITORIA-GASTEIZ,,,94514...,Sociedad limitada,www.delabor.com,,DELABOR,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,218.985,43.178,CONSULTING SOCIAL ALAVES SL,pequeña,https://ranking-empresas.eleconomista.es/CONSULTING-SOCIAL-ALAVES.html,Consulting Social Alaves Sl,"PROMOCION DE EMPRESAS Y NEGOCIOS, ESTUDIOS ECONOMICOS Y FINANCIEROS, SERVICIOS DE INFORMACION. REPRESENTACION Y ASESORAMIENTO EN MATERIAL LABORAL.","CALLE ABENDAÑO , 1 - BJ",VITORIA-GASTEIZ,94514...,,94514...,Sociedad limitada unipersonal,www.consulting-alaves.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,221.029,38.474,BENGOA ASESORES SL,pequeña,https://ranking-empresas.eleconomista.es/BENGOA-ASESORES.html,Bengoa Asesores Sl,"LA REALIZACION DE ACTIVIDADES DE CORREDURIA DE SEGUROS, SERVICIOS DE ASESORIA FISCAL, JURIDICA, CONTABLE, ADMINISTRATIVA, ETC, QUE PODRAN SER DESARROLLADAS TOTAL O PARCIALMENTE, DE MODO INDIRECTO MEDIANTE LA PARTICIPACIO","CALLE VICENTE GOICOECHEA , 4 - BJ",VITORIA-GASTEIZ,94525...,,94527...,Sociedad limitada,www.gestoriabengoa.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,227.269,35.61,ASESORIA FISCAL AIALA SL,pequeña,https://ranking-empresas.eleconomista.es/ASESORIA-FISCAL-AIALA.html,Asesoria Fiscal Aiala Sl,"LA PRESTACION DE SERVICIOS Y APOYO TECNICO A TODO TIPO DE EMPRESAS, BIEN SEAN PERSONALES, INDIVIDUALES O PRIVADAS, EN MATERIA DE ORGANIZACION, ESTRUCTURACION, FINANCIACION, COMERCIALIZACION, FABRICACION, JURIDICA, FISCAL","CALLE ITURRALDE , 1 - ENT",AMURRIO,94589...,,94589...,Sociedad limitada unipersonal,www.asesoriaaiala.com,,A ASESORIA AIALA,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,231.191,(ND),"ACKS GESTION DE NEGOCIOS, SL.",pequeña,https://ranking-empresas.eleconomista.es/ACKS-GESTION-NEGOCIOS.html,"Acks Gestion De Negocios, Sl.",ASESORAMIENTO Y CONSULTORIA INTEGRAL DE TODO TIPO DE EMPRESAS,"CALLE JORGE GUILLEN , 1",VITORIA-GASTEIZ,94513...,,94513...,Sociedad limitada,www.grupoacks.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,233.722,38.872,VADILLO ASESORES CONSULTORIA DE NEGOCIOS SL,pequeña,https://ranking-empresas.eleconomista.es/VADILLO-ASESORES-CONSULTORIA-NEGOCIOS.html,Vadillo Asesores Consultoria De Negocios Sl,"LA INTERMEDIACION EN LA PRESTACION DE SERVICIOS ENTE EL CLIENTE FINAL Y LOS PROFESIONALES PERSONAS FISICAS QUE DESARROLLEN LAS ACTIVIDADES, ASI COMO LA COORDINACION DE LAS DIFERENTES PRESTACIONES ESPECIFICAS Y LOS MEDIOS","CALLE PADULETA (POL IND) , 55 - OFICINA 107",VITORIA-GASTEIZ,94522...,,94524...,Sociedad limitada,www.grupovadillo.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,236.216,33.998,"VALOR OPTIMO EAF, S.L.",pequeña,https://ranking-empresas.eleconomista.es/VALOR-OPTIMO-EAF.html,"Valor Optimo Eaf, S.l.","EL ASESORAMIENTO EN MATERIA DE INVERSION. EL ASESORAMIENTO A EMPRESAS SOBRE ESTRUCTURA DEL CAPITAL, ESTRATEGIA INDUSTRIAL Y CUESTIONES AFINES, ASI COMO EL ASESORAMIENTO Y DEMAS SERVICIOS EN RELACION CON FUSIONES Y ADQUIS","CALLE GENERAL ALAVA , 20 - OF PLT 5",VITORIA-GASTEIZ,94523...,,,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,245.184,16.203,"ABOGADOS ASESORES TRIBUTARIOS AUDITORES, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/ABOGADOS-ASESORES-TRIBUTARIOS-AUDITORES.html,"Abogados Asesores Tributarios Auditores, Sociedad Limitada.","La prestación de servicios de contabilidad. teneduría de libros, censura de cuentas, auditoría, materia fiscal, económica y financiera y de otros servicios independientes de asesoria fiscal y contable","CALLE JOAQUIN JOSE LANDAZURI , 9 - BJ",VITORIA-GASTEIZ,94529...,,84508...,Sociedad limitada,www.atress.es,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,252.293,30.718,ZARATE Y ASOCIADOS CONSULTORES SL,pequeña,https://ranking-empresas.eleconomista.es/ZARATE-ASOCIADOS-CONSULTORES.html,Zarate Y Asociados Consultores Sl,CONSULTORIA Y ASESORAMIENTO,"CALLE MANUEL IRADIER , 7 - 4",VITORIA-GASTEIZ,94523...,,94513...,Sociedad limitada,www.zarateyasociadosconsultores.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,264.918,30.062,"TORQUEMADA GESTION, SL",pequeña,https://ranking-empresas.eleconomista.es/TORQUEMADA-GESTION.html,"Torquemada Gestion, Sl","La prestación de servicios, en concreto, de asesoría de empresas en el ámbito fiscal, laboral, contable y mercantil, consultoría en el ámbito de dirección de empresa, apoyo a la gerencia, mejora en sistemas organizativos, desarrollo y planificación de los recursos humanos","CALLE PORTAL DE CASTILLA , 6 - BJ",VITORIA-GASTEIZ,94513...,,,Sociedad limitada,www.torquemadaasesores.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,277.928,(ND),"IMAZ & ASOCIADOS ABOGADOS ASESORES, SL.",pequeña,https://ranking-empresas.eleconomista.es/IMAZ-ASOCIADOS-ABOGADOS-ASESORES.html,"Imaz & Asociados Abogados Asesores, Sl.","EL ASESORAMIENTO A TODO TIPO DE PERSONAS EN MATERIA LABORAL, FISCAL, CONTABLE Y JURIDICA: LA INTERMEDIACION EN LA COMPRA, VENTA Y/O ARRENDAMIENTO DE TERRENOS E INMUEBLES","CALLE FUEROS , 13 - PISO 1",VITORIA-GASTEIZ,94514...,,94514...,Sociedad limitada,www.imazyasociados.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,281.301,21.732,GAMARRA ASESORES SL,pequeña,https://ranking-empresas.eleconomista.es/GAMARRA-ASESORES.html,Gamarra Asesores Sl,ASESORIA FISCAL CONTABLE FINANCIERA Y LABORAL TANTO A PERSONAS FISICAS COMO JURIDICAS.,"AVENIDA DE LOS OLMOS (EDIF A.) , 1 - OFIC. 109",VITORIA-GASTEIZ,94528...,,94528...,Sociedad limitada,www.gamarrasesores.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,296.104,55.323,C Y F ASESORES VITORIA S.L.,pequeña,https://ranking-empresas.eleconomista.es/CYF-ASESORES-VITORIA.html,C Y F Asesores Vitoria S.l.,"La prestación de servicios de asesoramiento contable, económico, fiscal y laboral, la tramitación de todo tipo de gestiones relacionadas con dichos asesoramientos tanto a personas físicas como a todo tipo de empresas con o sin personalidad jurídica. Así como la prestación de todos aquellos servicios","CALLE PORTAL DE GAMARRA , 1 - PISO 3",VITORIA-GASTEIZ,94577...,,,Sociedad limitada,www.cyfasesoresvitoria.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,299.069,45.607,INDUSTRIAS AZCARRETA SA,pequeña,https://ranking-empresas.eleconomista.es/INDUSTRIAS-AZCARRETA.html,Industrias Azcarreta Sa,AMPLIACION DEL OBJETO SOCIAL EN CUANTO A LA CONSTRUCCION EN GENERAL.,"CALLE PORTAL DE ARRIAGA , 38",VITORIA-GASTEIZ,94525...,,94527...,Sociedad anónima,www.grupoazcarreta.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,307.499,41.868,"IMAZ ASELAN & ASOCIADOS ABOGADOS ASESORES, S.L.",pequeña,https://ranking-empresas.eleconomista.es/IMAZ-ASELAN-ASOCIADOS-ABOGADOS-ASESORES.html,"Imaz Aselan & Asociados Abogados Asesores, S.l.",LA ACTIVIDAD PROPIA DE LOS ECONOMISTAS Y GRADUADOS SOCIALES.,"CALLE FUEROS , 13 - PISO 1",VITORIA-GASTEIZ,94524...,,94521...,Sociedad limitada unipersonal,www.asesoria-aselan.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,312.603,32.66,MIGUEL ANGEL MENDIZABAL SLP,pequeña,https://ranking-empresas.eleconomista.es/MIGUEL-ANGEL-MENDIZABAL-SLP.html,Miguel Angel Mendizabal Slp,"ASESORAMIENTO DE EMPRESAS, PARTICULARES Y ENTIDADES DE DERECHO PUBLICO O PRIVADO, EN LOS ASPECTOS FISCAL, CONTABLE, ECONOMICO-FINANCIERO Y TODO LO RELACIONADO CON LAS FACULTADES DE LOS TITULADOS MERCANTILES Y EMPRESARIAL","CALLE CERCAS BAJAS , 10 - B",VITORIA-GASTEIZ,94512...,,94514...,Sociedad limitada profesional,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,315.184,50.532,SERVICIOS ALAVESES FISCALES SL,pequeña,https://ranking-empresas.eleconomista.es/SERVICIOS-ALAVESES-FISCALES.html,Servicios Alaveses Fiscales Sl,"LA ASESORIA DE EMPRESAS EN TEMAS FISCALES, CONTABLES Y LABORALES.","CALLE PORTAL DE LEGUTIANO , 66 - B",VITORIA-GASTEIZ,94512...,,94528...,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,318.056,45.64,ASESORIA GASTEIZ SL,pequeña,https://ranking-empresas.eleconomista.es/ASESORIA-GASTEIZ.html,Asesoria Gasteiz Sl,"ASESORAMIENTO CONTABLE, FISCAL, LABORAL, FINANCIERO EN GENERAL","CALLE JOAQUIN JOSE LANDAZURI , 13 - PISO 1ºD",VITORIA-GASTEIZ,94514...,,94514...,Sociedad limitada,www.asga.es,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,320.355,48.304,ZALDIVAR ASESORES SL,pequeña,https://ranking-empresas.eleconomista.es/ZALDIVAR-ASESORES.html,Zaldivar Asesores Sl,"PRESTACION DE TODA CLASE DE SERVICIOS DE ASESORIA FISCAL, LABORAL Y CONTABLE.","CALLE RAMIRO DE MAEZTU , 17 - BAJO",VITORIA-GASTEIZ,94522...,,94524...,Sociedad limitada,www.zaldivarasesores.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,321.141,276.587,BEISTEGUI HERMANOS SL,pequeña,https://ranking-empresas.eleconomista.es/BEISTEGUI-HERMANOS.html,Beistegui Hermanos Sl,Realización de actividades de asesoría.,"CALLE PERRETAGANA - PG IND DE JUNDIZ (C.T.V.) , 10",VITORIA-GASTEIZ,94514...,,,Sociedad limitada,,,"20 marcas, entre ellas: BH, BH SHIATSU...","Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,322.46,3.177,ASESORIA KOFER SL,pequeña,https://ranking-empresas.eleconomista.es/ASESORIA-KOFER.html,Asesoria Kofer Sl,"SERVICIOS DE ASESORAMIENTO EN MATERIA ECONOMICA, FINANCIERA Y CONTABLE NEGOCIACION O FORMALIZACION DE OPERACIONES TIPICAS DE UNA ENTIDAD DE CREDITO, CON EL CARACTER DE AGENTE DE ENTIDAD DE CREDITO.","CALLE GENERAL ALAVA , 10 - OFICINA 1 6",VITORIA-GASTEIZ,94513...,,,Sociedad limitada,www.asesoriakofer.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,327.354,(ND),"IMAZ LARREINA BEGIRA ASOCIADOS, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/IMAZ-LARREINA-BEGIRA-ASOCIADOS.html,"Imaz Larreina Begira Asociados, Sociedad Limitada.","La realización de trabajos, estudios, análisis y actividades que favorezcan un mejor conocimiento de la situación económica, laboral y que puedan ser de interés tanto para personas físicas como para personas jurídicas; la prestación, en sentido amplio, de servicios de asesoría y consultoría sobre ma","CALLE FUEROS , 13 - PISO 1 IZ",VITORIA-GASTEIZ,94514...,,,Sociedad limitada unipersonal,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,327.521,47.188,ONDOAN ASESORES S.L.,pequeña,https://ranking-empresas.eleconomista.es/ONDOAN-ASESORES.html,Ondoan Asesores S.l.,"Gestoría y asesoría laboral laboral y contable La prestación de servicios de consultoria asesoría y marketing, de estudios de mercado. Selección y formación de personal. Prestación de servicios de asesoramiento y gestión en materiales de carácter jurídico","AVENIDA ZUMALAKARREGI , 75",LAUDIO/LLODIO,747.....,,,Sociedad limitada,www.ondoanasesores.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,332.168,40.331,ASESORIA EMPRESARIAL ALAVESA SL,pequeña,https://ranking-empresas.eleconomista.es/ASESORIA-EMPRESARIAL-ALAVESA.html,Asesoria Empresarial Alavesa Sl,Explotación de un negocio de prestación de servicios financieros y contables.,"CALLE LA FLORIDA , 40 - 1",VITORIA-GASTEIZ,94514...,,94513...,Sociedad limitada,www.asemaasesores.com,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,332.403,39.697,VADILLO ASESORES CONTROL S.L.,pequeña,https://ranking-empresas.eleconomista.es/VADILLO-ASESORES-CONTROL.html,Vadillo Asesores Control S.l.,TENENCIA DE PARTICIPACIONES DE OTRAS SOCIEDADES,"CALLE PADULETA (POL IN) , 55 - OFICINA 107,",VITORIA-GASTEIZ,94531...,,,Sociedad limitada,www.grupovadillo.com,,"5 marcas, entre ellas: METALPREMIUM, VADILLO ASESORES GRUPO...","Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,334.515,55.142,IÑURRIETA AUDITORES Y CONSULTORES SLP,pequeña,https://ranking-empresas.eleconomista.es/INURRIETA-AUDITORES-CONSULTORES-SLP.html,Iñurrieta Auditores Y Consultores Slp,"Auditoria de cuentas y consultoría de gestión, participación en el capitalde sociedades mercantiles, cualesquiera que sea su objeto forma y la participación en su capital","CALLE CHILE , 5 - PISO 1 B",VITORIA-GASTEIZ,94524...,,,Sociedad limitada profesional,www.xn--iurrieta-auditores-n0b.es,,IÑURRIETA,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,336.115,44.767,ASESORIA COFISER 2000 SL,pequeña,https://ranking-empresas.eleconomista.es/ASESORIA-COFISER-2000.html,Asesoria Cofiser 2000 Sl,"ASESORAMIENTO CONTABLE, FISCAL Y LABORAL.","CALLE LA VILLA (SANTA CRUZ CA) , 19 - B",CAMPEZO/KANPEZU,94541...,,,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,344.314,30.889,TAF SL CONSULTORES FISCALES,pequeña,https://ranking-empresas.eleconomista.es/TAF-CONSULTORES-FISCALES.html,Taf Sl Consultores Fiscales,"LA INTERMEDIACION EN LA PRESTACION DE ASESORAMIENTO FISCAL, MERCANTIL, CONTABLE Y FINANCIERO DE EMPRESAS Y PARTICULARES, Y EN ACTUACIONES RELACIONADAS CON EL DERECHO CONCURSAL.","CALLE PORTAL DE CASTILLA , 46 - 2",VITORIA-GASTEIZ,94514...,,,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,345.04,30.033,T. NIC AUDITORES SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/T-NIC-AUDITORES.html,T. Nic Auditores Sociedad Limitada.,"LA REALIZACION DE AUDITORIA DE CUENTAS, INFORMES ECONOMICOS, CONSULTORIA ECONOMICA, FINANCIERA, FISCAL","CALLE JOAQUIN JOSE LANDAZURI , 9 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,349.856,48.721,BENGOA Y SAN VICENTE SL,pequeña,https://ranking-empresas.eleconomista.es/BENGOA-SAN-VICENTE.html,Bengoa Y San Vicente Sl,"PRESTACION DE SERVICIOS RELACIONADOS CON EL ASESORAMIENTO FISCAL, JURIDICO, CONTABLE, ADMINISTRATIVO Y LABORAL, TANTO A EMPRESAS COMO A PARTICULARES","CALLE MAYOR (LAGUARDIA) , 54 - B",LAGUARDIA,94562...,,,Sociedad limitada,www.bengoaysanvicente.es,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,352.468,55.744,GESTORIA ARRATE SL,pequeña,https://ranking-empresas.eleconomista.es/GESTORIA-ARRATE.html,Gestoria Arrate Sl,"LA REALIZACION DE ACTIVIDADES DE CORREDURIA DE SEGUROS, Y EL COMERCIO Y DISTRIBUCION DE PRODUCTOS Y SERVICIOS FINANCIEROS SIN SER DEPOSITARIOS DE FONDOS DE TERCEROS; ACTIVIDAD DE GESTORIA ADMINISTRATIVA, Y DE ASESORIA FI","CALLE ITURRALDE , 2 - B",AMURRIO,94589...,,,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,354.75,55.594,FIALCO SL,pequeña,https://ranking-empresas.eleconomista.es/FIALCO.html,Fialco Sl,CONTABILIDAD Y ASESORIA FISCAL Y FINANCIERO.,"CALLE EDUARDO DATO , 18 - 1º",VITORIA-GASTEIZ,94514...,,94514...,Sociedad limitada,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
6920,357.233,65.29,LANBAST SL,pequeña,https://ranking-empresas.eleconomista.es/LANBAST.html,Lanbast Sl,"LA PRESTACION DE SERVICIO Y APOYO TECNICO A TODO TIPO DE EMPRESAS, BIEN SEAN PERSONALES, INDIVIDUALES O JURIDICAS, PUBLICAS O PRIVADAS EN MATERIAL LABORAL Y SOCIAL.","CALLE ITURRALDE , 1 - A",AMURRIO,94589...,,,Sociedad limitada unipersonal,,,,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal"
