category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
4671,281.632,29.568,LUBRINORTE SL,pequeña,https://ranking-empresas.eleconomista.es/LUBRINORTE.html,Lubrinorte Sl,"COMERCIO AL POR MAYOR Y MENOR DE LUBRICANTES, CARBURANTES PARA AUTOMOCION.","PLAZA DE LA CONSTITUCION , 10 - B",VITORIA-GASTEIZ,94522...,,94522...,Sociedad limitada,,,,"Comercio al por mayor de combustibles sólidos, líquidos y gaseosos, y productos similares"
4671,302.068,21.931,MARECHE DISTRIBUCION SL,pequeña,https://ranking-empresas.eleconomista.es/MARECHE-DISTRIBUCION.html,Mareche Distribucion Sl,"IMPORTACION, COMERCIALIZACION Y SUMINISTRO DE PRODUCTOS PARA USO INDUSTRIAL Y DE CONSUMO.","CALLE SAN MARTIN (MURGUIA) , 22",ZUIA,94510...,,,Sociedad limitada,www.mareche.es,,,"Comercio al por mayor de combustibles sólidos, líquidos y gaseosos, y productos similares"
4671,318.929,14.241,EKINOIL SAL,pequeña,https://ranking-empresas.eleconomista.es/EKINOIL.html,Ekinoil Sal,Recogida y transporte privado y público de aceites usados.,"BARRIO TROKONIZ , 5 - BJ",IRURAIZ-GAUNA,639.....,,,Sociedad anónima laboral,,,,"Comercio al por mayor de combustibles sólidos, líquidos y gaseosos, y productos similares"
4672,2.494,927,METALES UNZUETA II SL,92.047.825,https://ranking-empresas.eleconomista.es/METALES-UNZUETA-II.html,Metales Unzueta Ii Sl,"Compra- venta de productos siderúrgicos, metales férricos y no férricos nuevos y usados, e import export de los mismos.","CALLE KAPELAMENDI (PG INDUSTRIAL DE BETOÑO) , 8",VITORIA-GASTEIZ,945260731,,,Sociedad limitada,www.metalesunzueta.com,,,Comercio al por mayor de metales y minerales metálicos
4672,3.254,819,ACEROS DE ARAIA SA,70.930.257,https://ranking-empresas.eleconomista.es/ACEROS-ARAIA.html,Aceros De Araia Sa,"Comercio al por mayor de productos siderúrgicos, especialmente acero.","POLIGONO INDUSTRIAL ASPARRENA (CL INTXERDUI) , 9",ASPARRENA,945304951,,,Sociedad anónima,www.sidervelsa.com,,,Comercio al por mayor de metales y minerales metálicos
4672,3.894,1.467,"TUBACEX SERVICE SOLUTIONS, S.A.",60.370.803,https://ranking-empresas.eleconomista.es/TUBACEX-SERVICE-SOLUTIONS.html,"Tubacex Service Solutions, S.a.",Comercio mayor de tubos de acero inoxidable y accesorios especiales,"POLIGONO INDUSTRIAL SARATXO (CR ORDUÑA BILBAO) , S/N",AMURRIO,945393600,,,Sociedad anónima unipersonal,www.tubacex.com,,,Comercio al por mayor de metales y minerales metálicos
4672,4.855,37,INOXIDABLES DE EUSKADI SA,48.951.995,https://ranking-empresas.eleconomista.es/INOXIDABLES-EUSKADI.html,Inoxidables De Euskadi Sa,Comercio y corte al por mayor de acero inoxidable.,"CALLE LERMANDABIDEA (POL. IND JUNDIZ) , 17",VITORIA-GASTEIZ,945184800,"945291262
945184808",945184819,Sociedad anónima unipersonal,www.acerinox.com,,"IE INOXIDABLES DE EUSKADI, S.A.",Comercio al por mayor de metales y minerales metálicos
4672,5.05,1.142,ALU STOCK SA,47.008.620,https://ranking-empresas.eleconomista.es/ALU-STOCK.html,Alu Stock Sa,"Comercialización de todo tipo de aluminio, productos laminados, chapa y productos metálicos.","CALLE ZORROLLETA (POL INDUSTRIAL DE JUNDIZ) , 1 - B",VITORIA-GASTEIZ,945290097,,,Sociedad anónima,www.alu-stock.es,,"10 marcas, entre ellas: ALU-STOCK, ALUSKIT...",Comercio al por mayor de metales y minerales metálicos
4672,6.435,1.849,PROVEEDORA DE TUBOS OCCIDENTAL S.L.,36.737.449,https://ranking-empresas.eleconomista.es/PROVEEDORA-TUBOS-OCCIDENTAL.html,Proveedora De Tubos Occidental S.l.,Comercio al por mayor de tubos y barras de acero.,"AVENIDA SAN BLAS (POL. IND. GOIAIN) , 24",LEGUTIO,977677913,"945465600
945466010
945465010",,Sociedad limitada,www.protubsa.com,,PROTUBSA,Comercio al por mayor de metales y minerales metálicos
4672,8.505,3.086,HIERROS LABO SL,27.583.449,https://ranking-empresas.eleconomista.es/HIERROS-LABO.html,Hierros Labo Sl,Comercio al mayor de hierro.,"CALLE INTXERDUI (POL. INDUSTRIAL ASPARRENA) , 9",ASPARRENA,945304951,,,Sociedad limitada,www.sidervelsa.com,,,Comercio al por mayor de metales y minerales metálicos
4672,11.191,358,TUBOS MECANICOS NORTE SA,grande,https://ranking-empresas.eleconomista.es/TUBOS-MECANICOS-NORTE.html,Tubos Mecanicos Norte Sa,Comercio al por mayor del metal.,"POLIGONO INDUSTRIAL AYALA (IZORIA) , 62",AYALA/AIARA,94539...,,94539...,Sociedad anónima unipersonal,www.tubosmecanicos.es,,"TUBOS MECÁNICOS NORTE S.A. SOCIEDAD UNIPERSONAL, TUBOS MECANICOS NORTE, S.A.",Comercio al por mayor de metales y minerales metálicos
4672,17.659,7.659,"NOR STEEL LAMINACION, SA.",grande,https://ranking-empresas.eleconomista.es/NOR-STEEL-LAMINACION.html,"Nor Steel Laminacion, Sa.",Laminación y comercialización de productos metalúrgicos y siderúrgicos.,"CALLE ALBENIZ (CR DE ARAYA) , S/N - 1",ASPARRENA,94530...,,,Sociedad anónima,,,,Comercio al por mayor de metales y minerales metálicos
4672,21.59,5.472,ALEACEROS SA,grande,https://ranking-empresas.eleconomista.es/ALEACEROS.html,Aleaceros Sa,Comercio al por mayor de acero.,"CALLE ARRIURDINA - PG IND DE JUNDIZ , 17",VITORIA-GASTEIZ,94529...,,,Sociedad anónima,www.aleaceros.com,,"A ALEACEROS, ALEACEROS, S.A.L.",Comercio al por mayor de metales y minerales metálicos
4672,23.549,9.183,APROVECHAMIENTOS RESIDUALES METALURGICOS SL,grande,https://ranking-empresas.eleconomista.es/APROVECHAMIENTOS-RESIDUALES-METALURGICOS.html,Aprovechamientos Residuales Metalurgicos Sl,Gestión de Residuos.,CARRETERA NACIONAL 240 (KM 9),VITORIA-GASTEIZ,94529...,,,Sociedad limitada,www.hierrosminano.com,,,Comercio al por mayor de metales y minerales metálicos
4672,29.108,5.053,IPARGAMA SL,grande,https://ranking-empresas.eleconomista.es/IPARGAMA.html,Ipargama Sl,Comercio al por mayor de acero.,"CALLE ALIBARRA (PG IND ALI-GOBEO) , 24 - PAB 1",VITORIA-GASTEIZ,94521...,,94521...,Sociedad limitada,www.ipargama.com,,,Comercio al por mayor de metales y minerales metálicos
4672,32.823,3.847,VALGAÑON METAL CABLE SOCIEDAD LIMITADA,grande,https://ranking-empresas.eleconomista.es/VALGANON-METAL-CABLE.html,Valgañon Metal Cable Sociedad Limitada,Comercio al por mayor aluminio y cobre,"CALLE UZBINA , 24 - PAB C8 C9 Y C10",VITORIA-GASTEIZ,94529...,,94529...,Sociedad limitada unipersonal,www.valganonmetalcable.com,,,Comercio al por mayor de metales y minerales metálicos
4672,37.566,17.459,AIALA ACEROS SL.,grande,https://ranking-empresas.eleconomista.es/AIALA-ACEROS.html,Aiala Aceros Sl.,Comercio mayor de acero,"POLIGONO INDUSTRIAL AYALA (PABELLON) , 3",AYALA/AIARA,94539...,,94539...,Sociedad limitada,,,,Comercio al por mayor de metales y minerales metálicos
4672,40.547,12.96,METAL-PLASTIC GASTEIZ SA,grande,https://ranking-empresas.eleconomista.es/METAL-PLASTIC-GASTEIZ.html,Metal-plastic Gasteiz Sa,La venta al por mayor de metales no férricos y plásticos técnicos industriales. Ingeniería mecánica por cuenta de terceros. Tratamiento y revestimiento de metales. CNAE. Actividad Principal 2561.,"CALLE ALIBARRA , 54",VITORIA-GASTEIZ,94521...,,94524...,Sociedad anónima,www.metalplastic.com,,,Comercio al por mayor de metales y minerales metálicos
4672,45.471,33.522,SIDERURGICOS DEL GORBEA SL,grande,https://ranking-empresas.eleconomista.es/SIDERURGICOS-GORBEA.html,Siderurgicos Del Gorbea Sl,"Compra y venta de productos de acero tales como bobinas, perfiles, corrugados y otros.","CALLE PINTOR PABLO URANGA , 13 - BJ",VITORIA-GASTEIZ,94521...,,94521...,Sociedad limitada,www.sigorsl.com,,,Comercio al por mayor de metales y minerales metálicos
4672,61.5,2.188,COMEPLASTIC SA,grande,https://ranking-empresas.eleconomista.es/COMEPLASTIC.html,Comeplastic Sa,"Comercialización de metales no férreos, hierro y plásticos técnicos.","CALLE PORTAL DE BERGARA , 30",VITORIA-GASTEIZ,94525...,,94525...,Sociedad anónima unipersonal,,,,Comercio al por mayor de metales y minerales metálicos
4672,94.701,5.057,ACEROS SERRADA SL,mediana,https://ranking-empresas.eleconomista.es/ACEROS-SERRADA.html,Aceros Serrada Sl,Comercio mayor de acero,"CALLE BARRATXI , 25 - BAJO",VITORIA-GASTEIZ,94512...,,,Sociedad limitada,www.acerosserrada.com,,,Comercio al por mayor de metales y minerales metálicos
4672,103.411,8.897,SUMINISTROS PEÑARANDA SA,mediana,https://ranking-empresas.eleconomista.es/SUMINISTROS-PENARANDA.html,Suministros Peñaranda Sa,Suministro de tubos de acero sin soldadura para la producción de energía.,"CALLE SAN ANTOLIN (POL. INDUSTRIAL GOJAIN) , 5",LEGUTIO,94546...,,,Sociedad anónima,www.suministrospenaranda.com,,,Comercio al por mayor de metales y minerales metálicos
4672,103.512,413,BIZKAINA DE ALUMINIO SL,mediana,https://ranking-empresas.eleconomista.es/BIZKAINA-ALUMINIO.html,Bizkaina De Aluminio Sl,Comercio al por mayor y almacén de aluminio.,"CALLE JOSE MATIA , 36",LAUDIO/LLODIO,94672...,,94672...,Sociedad limitada,www.bizkalum.es,,,Comercio al por mayor de metales y minerales metálicos
4672,145.141,66.641,DISTRIBUCION Y EXPORTACION DE METALES SL,mediana,https://ranking-empresas.eleconomista.es/DISTRIBUCION-EXPORTACION-METALES.html,Distribucion Y Exportacion De Metales Sl,Comercio al por mayor de productos siderúrgicos.,"CALLE MENDIZABALA , 120",VITORIA-GASTEIZ,,,94514...,Sociedad limitada,,,,Comercio al por mayor de metales y minerales metálicos
4672,318.888,46.241,COMPOTEC INDUSTRIAL IMPORT SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/COMPOTEC-INDUSTRIAL-IMPORT.html,Compotec Industrial Import Sociedad Limitada.,La compraventa y comercialización de productos industriales y metalúrgicos,"AVENIDA DE GASTEIZ , 40 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Comercio al por mayor de metales y minerales metálicos
4673,982,10,GUARDIAN GLASS ESPAÑA CENTRAL VIDRIERA SL,220.999.000,https://ranking-empresas.eleconomista.es/GUARDIAN-GLASS-ESPANA-CENTRAL-VIDRIERA.html,Guardian Glass España Central Vidriera Sl,"Fabricación y transformación de vidrio para la construcción, automóvil y mobiliario","CALLE JOSE MATIA , 36",LAUDIO/LLODIO,946719509,"946719505
916740365
916733207",946719507,Sociedad limitada unipersonal,www.guardian.com.es,,"9 marcas, entre ellas: G GLASS EXPRESS, G...","Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,12.686,1.632,"JORGE FERNANDEZ CERAMICAS, SA",grande,https://ranking-empresas.eleconomista.es/JORGE-FERNANDEZ-CERAMICAS.html,"Jorge Fernandez Ceramicas, Sa","Comercio al por mayor de materiales de construcción, muebles de cocina y baño, accesorios, mamparas, grifería, suelos etc.","CALLE PADULETA , 53 - PG INDUSTRIAL JUNDIZ",VITORIA-GASTEIZ,94524...,,,Sociedad anónima,www.jorgefernandez.es,,"11 marcas, entre ellas: JORGE FERNANDEZ BRICO, JORGE FERNANDEZ, CERAMICAS, S.A....","Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,16.246,2.661,FORESTAL IBERICA MA SILVA S.L.,grande,https://ranking-empresas.eleconomista.es/FORESTAL-IBERICA-MA-SILVA.html,Forestal Iberica Ma Silva S.l.,Compra venta al por mayor de corcho.,"POLIGONO EL CARRASCAL , PAR 14",LANCIEGO/LANTZIEGO,94562...,,94562...,Sociedad limitada unipersonal,www.masilva.es,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,17.796,580,SUANAYES SOCIEDAD LIMITADA,grande,https://ranking-empresas.eleconomista.es/SUANAYES.html,Suanayes Sociedad Limitada,Comercio al por mayor de materiales de construccion.,"CALLE VITORIABIDEA , 4",VITORIA-GASTEIZ,94524...,,,Sociedad limitada,www.suanayes.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,30.976,138,COMPAÑIA DE LAMINACIONES SINTETICAS SINTEC SOCIEDAD LIMITADA,grande,https://ranking-empresas.eleconomista.es/COMPANIA-LAMINACIONES-SINTETICAS-SINTEC.html,Compañia De Laminaciones Sinteticas Sintec Sociedad Limitada,"Comercio al por mayor de soluciones de impermeabilización, especialización en láminas sintéticas para la impermeabilización tanto de cubiertas o tejados, como de obra civil, túneles, piscinas, embalses y depósitos.","CALLE ARROXETA (PG JUNDIZ-LERMANDABIDEA) , PARC. 3 Y 4",VITORIA-GASTEIZ,94524...,,94520...,Sociedad limitada unipersonal,www.sintecproof.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,37.228,3.235,SANEAMIENTOS VITORIA SA,grande,https://ranking-empresas.eleconomista.es/SANEAMIENTOS-VITORIA.html,Saneamientos Vitoria Sa,Comercio al por mayor de productos de saneamientos y calefacción.,"CALLE PORTAL DE GAMARRA , 13",VITORIA-GASTEIZ,94512...,,,Sociedad anónima,www.saneamientosvitoria.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,40.386,(ND),"ROMAN FLOORING SOLUTIONS, SOCIEDAD LIMITADA.",grande,https://ranking-empresas.eleconomista.es/ROMAN-FLOORING-SOLUTIONS.html,"Roman Flooring Solutions, Sociedad Limitada.",venta y distribución de materiales de construcción.,"CALLE ARANGUTXI (POL INDUSTRIAL DE JU) , 14",VITORIA-GASTEIZ,94529...,,94529...,Sociedad limitada unipersonal,,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,42.537,7.022,ALAVESA DE PINTURAS SA,grande,https://ranking-empresas.eleconomista.es/ALAVESA-PINTURAS.html,Alavesa De Pinturas Sa,Comercio al por mayor de pinturas,"CALLE PORTAL DE GAMARRA , 2",VITORIA-GASTEIZ,94521...,,94521...,Sociedad anónima,www.alavesadepinturas.com,,"4 marcas, entre ellas: ALAVESA DE PINTURAS, PINTURES ALAVESAS...","Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,59.643,1.329,CUBIERTAS Y ACCESORIOS VITORIA SL,grande,https://ranking-empresas.eleconomista.es/CUBIERTAS-ACCESORIOS-VITORIA.html,Cubiertas Y Accesorios Vitoria Sl,"COMERCIO AL POR MAYOR Y MENOR DE MATERIALES PARA LA CONSTRUCCION, CUBIERTAS Y ACCESORIOS. FABRICACION Y TRANSFORMACION DE MATERIALES DESTINADOS A CUBIERTAS, TEJADOS Y ACCESORIOS.","CALLE MONDRAGON (POL INDUSTRIAL DE BETOÑO) , 2",VITORIA-GASTEIZ,94525...,,94526...,Sociedad limitada,www.grupocavisa.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,68.922,7.467,CROMAUTO COATINGS SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/CROMAUTO-COATINGS.html,Cromauto Coatings Sociedad Limitada.,Comercio al por mayor de pintura para carrocería.,"CALLE ARTAPADURA (POL. DE ARRIAGA) , 7 - 7B NAV.37",VITORIA-GASTEIZ,94546...,,,Sociedad limitada,www.cromauto.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,74.167,5.57,INDUSTRIAS RIOLAC SA,mediana,https://ranking-empresas.eleconomista.es/INDUSTRIAS-RIOLAC.html,Industrias Riolac Sa,Comercializadora de barniz para madera.,"POLIGONO INDUSTRIAL CASABLANCA (CL LA PAZ) , PARC. A11",LAGUARDIA,94560...,,,Sociedad anónima,www.riolac.es,,"14 marcas, entre ellas: INDUSTRIAS RIOLAC, S.A. IR, IR INDUSTRIAS RIOLAC, S.A....","Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,77.474,385,INGENIERIA DE VELADORES DEL NORTE SL,mediana,https://ranking-empresas.eleconomista.es/INGENIERIA-VELADORES-NORTE.html,Ingenieria De Veladores Del Norte Sl,"Comercio al por mayor de carpintería,aluminio y PVC.","CALLE SAN MIGUEL DE ATXA , 4 - PABELLON 2",VITORIA-GASTEIZ,94520...,,,Sociedad limitada unipersonal,www.ingevel.es,,INGEVEL,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,87.584,8.506,ULLIBARRI DISTRIBUCION Y CONSTRUCCION SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/ULLIBARRI-DISTRIBUCION-CONSTRUCCION.html,Ullibarri Distribucion Y Construccion Sociedad Limitada.,Comercio al por mayor de material de construcción y cerámica.,"CALLE RIO BERRON , 9 - BJ",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,www.ullibarri.net,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,96.749,1.898,BRAIZU SL,mediana,https://ranking-empresas.eleconomista.es/BRAIZU.html,Braizu Sl,"LA COMERCIALIZACION Y VENTA AL POR MAYOR Y POR MENOR, Y LA DISTRIBUCION DE BOTELLAS Y RECIPIENTES DE VIDRIO","CARRETERA A-4205 , S/N",ELCIEGO,,,,Sociedad limitada,,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,146.156,16.642,"PALETS MOGAR, SOCIEDAD LIMITADA.",mediana,https://ranking-empresas.eleconomista.es/PALETS-MOGAR.html,"Palets Mogar, Sociedad Limitada.",Comercio al por mayor de madera y palets,"CALLE MENDIGORRITXU , 47 - B",VITORIA-GASTEIZ,94530...,,,Sociedad limitada unipersonal,www.paletsmogar.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,154.256,11.913,LORKE SYSTEMS SL,mediana,https://ranking-empresas.eleconomista.es/LORKE-SYSTEMS.html,Lorke Systems Sl,Fabricación y suministro de aseos autolimpiables.,"CALLE PAMPLONA-IRUÑEA , 33 - OFICINA D",VITORIA-GASTEIZ,94517...,,,Sociedad limitada,www.lorke.es,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,178.594,14.768,MATERIALES DE CONSTRUCCION ARRI SL,mediana,https://ranking-empresas.eleconomista.es/MATERIALES-CONSTRUCCION-ARRI.html,Materiales De Construccion Arri Sl,Comercio al por mayor de granito y piedra natural.,"BARRIO ARANGIZ , 28",VITORIA-GASTEIZ,94526...,,,Sociedad limitada,www.arri.com.es,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,179.295,19.146,AZCORRETA Y ZARATE SA,mediana,https://ranking-empresas.eleconomista.es/AZCORRETA-ZARATE.html,Azcorreta Y Zarate Sa,COMERCIALIZACION Y MONTAJE DE MATERIALES Y MAQUINARIA PARA LA CONSTRUCCION E INDUSTRIA,"CALLE BARRATXI , 29 - B",VITORIA-GASTEIZ,94526...,,94528...,Sociedad anónima,www.azcorretayzarate.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,195.142,5.511,SISTEMAS PASIVOS MATERIALES ACTIVOS S.L.,mediana,https://ranking-empresas.eleconomista.es/SISTEMAS-PASIVOS-MATERIALES-ACTIVOS.html,Sistemas Pasivos Materiales Activos S.l.,Comercialización de materiales producidos de forma sostenible para usos diversos. Asesoramiento en la redacción y/ o ejecución de proyectos de edificación y rehabilitación. Impartir cursos de formación para el conocimiento y aplicación de materiales producidos de forma sostenible,"CALLE EDUARDO DATO , 42 - PISO 1 D",VITORIA-GASTEIZ,94515...,,,Sociedad limitada,,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,227.262,13.56,NUPOA PROYEK SL,pequeña,https://ranking-empresas.eleconomista.es/NUPOA-PROYEK.html,Nupoa Proyek Sl,El comercio al por mayor y al por menor de materiales de construcción y de artículos de mobiliario de saneamiento,"CALLE LOS HERRAN (BAJO) , 12",VITORIA-GASTEIZ,94528...,,,Sociedad limitada unipersonal,,,CENTRAL DE CONSTRUCCIÓN,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,251.292,30.613,PINTURAS LOS HERRAN SL,pequeña,https://ranking-empresas.eleconomista.es/PINTURAS-HERRAN.html,Pinturas Los Herran Sl,"COMERCIO DE PINTURA NORMAL, PLASTICA, DISOLVENTES, BARNICES Y ACCESORIOS, ETC.","AVENIDA CANTABRICO , 4 - PABELLON 4",VITORIA-GASTEIZ,94528...,,94527...,Sociedad limitada,www.pinturaslosherran.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,252.484,30.63,MATERIALES DE CONSTRUCCION ARREGUI SL,pequeña,https://ranking-empresas.eleconomista.es/MATERIALES-CONSTRUCCION-ARREGUI.html,Materiales De Construccion Arregui Sl,"COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION, VIDRIO Y ARTICULOS DE INSTALACION, CEMENTOS, CALES, YESOS, HORMIGONES, CARPINTERIA METALICA, CALDERERIA, ETC.","CALLE LEXARRAGA , 3 -4",AMURRIO,605.....,,94589...,Sociedad limitada,www.arreguisl.com,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,253.763,12.97,EXPLOTACIONES FORESTALES ALTUBE SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/EXPLOTACIONES-FORESTALES-ALTUBE.html,Explotaciones Forestales Altube Sociedad Limitada.,"Explotaciones forestales, tala de árboles, transporte, comercialización y venta al por mayor de todo tipo de maderas",BARRIO ARRUBE,BARRUNDIA,,,,Sociedad limitada,,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
4673,268.969,59.61,"KARDALAWOOD, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/KARDALAWOOD.html,"Kardalawood, Sociedad Limitada.","La sociedad tiene por objeto, la comercialización, corte y mecanizado de maderas, tableros y puertas, así como de herrajes para muebles y otros artículos de ferretería","CALLE ARANGUTXI (POL JUNDIZ) , 31",VITORIA-GASTEIZ,650.....,,,Sociedad limitada,,,,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios"
